frame_id,video_id,source_frame_index,timestamp_seconds,output_path,status,sharpness,duplicate_of
video-2__f007324__t305.200,video-2,7324,305.2,data\frames\video-2\frame_001527.png,selected,576.2008749146796,
video-2__f007329__t305.400,video-2,7329,305.4,data\frames\video-2\frame_001528.png,selected,448.3646968370879,
video-2__f007333__t305.600,video-2,7333,305.6,data\frames\video-2\frame_001529.png,selected,447.0923113815578,
video-2__f007338__t305.800,video-2,7338,305.8,data\frames\video-2\frame_001530.png,selected,453.71033978443825,
video-2__f007343__t306.000,video-2,7343,306.0,data\frames\video-2\frame_001531.png,selected,462.58692723176915,
video-2__f007348__t306.200,video-2,7348,306.2,data\frames\video-2\frame_001532.png,selected,476.9146592285898,
video-2__f007353__t306.400,video-2,7353,306.4,data\frames\video-2\frame_001533.png,selected,572.1503404374752,
video-2__f007357__t306.600,video-2,7357,306.6,data\frames\video-2\frame_001534.png,selected,566.7062970971988,
video-2__f007362__t306.800,video-2,7362,306.8,data\frames\video-2\frame_001535.png,selected,574.9142183293071,
video-2__f007367__t307.000,video-2,7367,307.0,data\frames\video-2\frame_001536.png,selected,587.9041401544747,
video-2__f007372__t307.200,video-2,7372,307.2,data\frames\video-2\frame_001537.png,selected,555.6007339953916,
video-2__f007377__t307.400,video-2,7377,307.4,data\frames\video-2\frame_001538.png,selected,535.3918114304083,
video-2__f007381__t307.600,video-2,7381,307.6,data\frames\video-2\frame_001539.png,selected,517.5817704846462,
video-2__f007386__t307.800,video-2,7386,307.8,data\frames\video-2\frame_001540.png,selected,487.73794556970216,
video-2__f007391__t308.000,video-2,7391,308.0,data\frames\video-2\frame_001541.png,selected,486.14092431424393,
video-2__f007396__t308.200,video-2,7396,308.2,data\frames\video-2\frame_001542.png,selected,493.25585801439513,
video-2__f007401__t308.400,video-2,7401,308.4,data\frames\video-2\frame_001543.png,selected,515.1870906660218,
video-2__f007405__t308.600,video-2,7405,308.6,data\frames\video-2\frame_001544.png,selected,522.9331443920548,
video-2__f007410__t308.800,video-2,7410,308.8,data\frames\video-2\frame_001545.png,selected,543.7834219424353,
video-2__f007415__t309.000,video-2,7415,309.0,data\frames\video-2\frame_001546.png,selected,532.5261942177183,
video-2__f007420__t309.200,video-2,7420,309.2,data\frames\video-2\frame_001547.png,selected,517.8594833291884,
video-2__f007425__t309.400,video-2,7425,309.4,data\frames\video-2\frame_001548.png,selected,517.2915580050077,
video-2__f007429__t309.600,video-2,7429,309.6,data\frames\video-2\frame_001549.png,selected,529.5340027014414,
video-2__f007434__t309.800,video-2,7434,309.8,data\frames\video-2\frame_001550.png,selected,533.1631185147497,
video-2__f007439__t310.000,video-2,7439,310.0,data\frames\video-2\frame_001551.png,selected,534.108203722371,
video-2__f007444__t310.200,video-2,7444,310.2,data\frames\video-2\frame_001552.png,selected,536.3386077167075,
video-2__f007449__t310.400,video-2,7449,310.4,data\frames\video-2\frame_001553.png,selected,524.3022901878957,
video-2__f007453__t310.600,video-2,7453,310.6,data\frames\video-2\frame_001554.png,selected,537.1884647419699,
video-2__f007458__t310.800,video-2,7458,310.8,data\frames\video-2\frame_001555.png,selected,531.1427878107829,
video-2__f007463__t311.000,video-2,7463,311.0,data\frames\video-2\frame_001556.png,selected,538.9050967892011,
video-2__f007468__t311.200,video-2,7468,311.2,data\frames\video-2\frame_001557.png,selected,542.8824497427745,
video-2__f007473__t311.400,video-2,7473,311.4,data\frames\video-2\frame_001558.png,selected,554.3414131792974,
video-2__f007477__t311.600,video-2,7477,311.6,data\frames\video-2\frame_001559.png,selected,551.3794755389293,
video-2__f007482__t311.800,video-2,7482,311.8,data\frames\video-2\frame_001560.png,selected,562.3075285748475,
video-2__f007487__t312.000,video-2,7487,312.0,data\frames\video-2\frame_001561.png,selected,542.1053737880271,
video-2__f007492__t312.200,video-2,7492,312.2,data\frames\video-2\frame_001562.png,selected,551.3395518788861,
video-2__f007497__t312.400,video-2,7497,312.4,data\frames\video-2\frame_001563.png,selected,555.0795742133517,
video-2__f007501__t312.600,video-2,7501,312.6,data\frames\video-2\frame_001564.png,selected,552.5802327589029,
video-2__f007506__t312.800,video-2,7506,312.8,data\frames\video-2\frame_001565.png,selected,571.5242644055389,
video-2__f007511__t313.000,video-2,7511,313.0,data\frames\video-2\frame_001566.png,selected,576.7618786359643,
video-2__f007516__t313.200,video-2,7516,313.2,data\frames\video-2\frame_001567.png,selected,574.5190485582953,
video-2__f007521__t313.400,video-2,7521,313.4,data\frames\video-2\frame_001568.png,selected,571.5773095940642,
video-2__f007525__t313.600,video-2,7525,313.6,data\frames\video-2\frame_001569.png,selected,548.1866471281298,
video-2__f007530__t313.800,video-2,7530,313.8,data\frames\video-2\frame_001570.png,selected,559.0370576248769,
video-2__f007535__t314.000,video-2,7535,314.0,data\frames\video-2\frame_001571.png,selected,551.9705461524427,
video-2__f007540__t314.200,video-2,7540,314.2,data\frames\video-2\frame_001572.png,selected,543.383175606897,
video-2__f007545__t314.400,video-2,7545,314.4,data\frames\video-2\frame_001573.png,selected,549.0856932252645,
video-2__f007549__t314.600,video-2,7549,314.6,data\frames\video-2\frame_001574.png,selected,550.1311572326554,
video-2__f007554__t314.800,video-2,7554,314.8,data\frames\video-2\frame_001575.png,selected,538.0707627611672,
video-2__f007559__t315.000,video-2,7559,315.0,data\frames\video-2\frame_001576.png,selected,499.8756354885336,
video-2__f007564__t315.200,video-2,7564,315.2,data\frames\video-2\frame_001577.png,selected,508.1651820540428,
video-2__f007569__t315.400,video-2,7569,315.4,data\frames\video-2\frame_001578.png,selected,489.91556753641294,
video-2__f007573__t315.600,video-2,7573,315.6,data\frames\video-2\frame_001579.png,selected,498.2597113625135,
video-2__f007578__t315.800,video-2,7578,315.8,data\frames\video-2\frame_001580.png,selected,504.80509760272173,
video-2__f007583__t316.000,video-2,7583,316.0,data\frames\video-2\frame_001581.png,selected,503.1724441447008,
video-2__f007588__t316.200,video-2,7588,316.2,data\frames\video-2\frame_001582.png,selected,522.3236456027278,
video-2__f007593__t316.400,video-2,7593,316.4,data\frames\video-2\frame_001583.png,selected,582.9992411931356,
video-2__f007597__t316.600,video-2,7597,316.6,data\frames\video-2\frame_001584.png,selected,603.7201302093856,
video-2__f007602__t316.800,video-2,7602,316.8,data\frames\video-2\frame_001585.png,selected,575.8924154173814,
video-2__f007607__t317.000,video-2,7607,317.0,data\frames\video-2\frame_001586.png,selected,569.955796983323,
video-2__f007612__t317.200,video-2,7612,317.2,data\frames\video-2\frame_001587.png,selected,575.7367365845467,
video-2__f007617__t317.400,video-2,7617,317.4,data\frames\video-2\frame_001588.png,selected,549.2421008032045,
video-2__f007621__t317.600,video-2,7621,317.6,data\frames\video-2\frame_001589.png,selected,542.9740539097492,
video-2__f007626__t317.800,video-2,7626,317.8,data\frames\video-2\frame_001590.png,selected,535.2860921751939,
video-2__f007631__t318.000,video-2,7631,318.0,data\frames\video-2\frame_001591.png,selected,535.7868372533056,
video-2__f007636__t318.200,video-2,7636,318.2,data\frames\video-2\frame_001592.png,selected,529.8896036081844,
video-2__f007641__t318.400,video-2,7641,318.4,data\frames\video-2\frame_001593.png,selected,600.2759105298254,
video-2__f007645__t318.600,video-2,7645,318.6,data\frames\video-2\frame_001594.png,selected,501.8551346261836,
video-2__f007650__t318.800,video-2,7650,318.8,data\frames\video-2\frame_001595.png,selected,511.4933524241694,
video-2__f007655__t319.000,video-2,7655,319.0,data\frames\video-2\frame_001596.png,selected,493.5841083872465,
video-2__f007660__t319.200,video-2,7660,319.2,data\frames\video-2\frame_001597.png,selected,489.26482045484914,
video-2__f007665__t319.400,video-2,7665,319.4,data\frames\video-2\frame_001598.png,selected,442.26912079898665,
video-2__f007669__t319.600,video-2,7669,319.6,data\frames\video-2\frame_001599.png,selected,426.398604510559,
video-2__f007674__t319.800,video-2,7674,319.8,data\frames\video-2\frame_001600.png,selected,405.66458587730193,
video-2__f007679__t320.000,video-2,7679,320.0,data\frames\video-2\frame_001601.png,selected,464.48048268529925,
video-2__f007684__t320.200,video-2,7684,320.2,data\frames\video-2\frame_001602.png,selected,460.50397211639785,
video-2__f007689__t320.400,video-2,7689,320.4,data\frames\video-2\frame_001603.png,selected,461.58983297627645,
video-2__f007693__t320.600,video-2,7693,320.6,data\frames\video-2\frame_001604.png,selected,433.7630409958462,
video-2__f007698__t320.800,video-2,7698,320.8,data\frames\video-2\frame_001605.png,selected,432.23276010854744,
video-2__f007703__t321.000,video-2,7703,321.0,data\frames\video-2\frame_001606.png,selected,412.33067126608927,
video-2__f007708__t321.200,video-2,7708,321.2,data\frames\video-2\frame_001607.png,selected,445.27475721968545,
video-2__f007713__t321.400,video-2,7713,321.4,data\frames\video-2\frame_001608.png,selected,486.1402031749854,
video-2__f007717__t321.600,video-2,7717,321.6,data\frames\video-2\frame_001609.png,selected,513.8445172832336,
video-2__f007722__t321.800,video-2,7722,321.8,data\frames\video-2\frame_001610.png,selected,486.49785697294607,
video-2__f007727__t322.000,video-2,7727,322.0,data\frames\video-2\frame_001611.png,selected,474.5040014385716,
video-2__f007732__t322.200,video-2,7732,322.2,data\frames\video-2\frame_001612.png,selected,497.1457911552746,
video-2__f007737__t322.400,video-2,7737,322.4,data\frames\video-2\frame_001613.png,selected,504.59573950917445,
video-2__f007741__t322.600,video-2,7741,322.6,data\frames\video-2\frame_001614.png,selected,508.1492947443031,
video-2__f007746__t322.800,video-2,7746,322.8,data\frames\video-2\frame_001615.png,selected,512.7271931266619,
video-2__f007751__t323.000,video-2,7751,323.0,data\frames\video-2\frame_001616.png,selected,548.7678692406619,
video-2__f007756__t323.200,video-2,7756,323.2,data\frames\video-2\frame_001617.png,selected,566.0907239897383,
video-2__f007761__t323.400,video-2,7761,323.4,data\frames\video-2\frame_001618.png,selected,574.3256034482685,
video-2__f007765__t323.600,video-2,7765,323.6,data\frames\video-2\frame_001619.png,selected,575.9817791220581,
video-2__f007770__t323.800,video-2,7770,323.8,data\frames\video-2\frame_001620.png,selected,580.6862765587407,
video-2__f007775__t324.000,video-2,7775,324.0,data\frames\video-2\frame_001621.png,selected,583.2408842009803,
video-2__f007780__t324.200,video-2,7780,324.2,data\frames\video-2\frame_001622.png,selected,595.3365207182037,
video-2__f007785__t324.400,video-2,7785,324.4,data\frames\video-2\frame_001623.png,selected,600.1839551987747,
video-2__f007789__t324.600,video-2,7789,324.6,data\frames\video-2\frame_001624.png,selected,574.7725523311047,
video-2__f007794__t324.800,video-2,7794,324.8,data\frames\video-2\frame_001625.png,selected,555.842043902725,
video-2__f007799__t325.000,video-2,7799,325.0,data\frames\video-2\frame_001626.png,selected,563.0436265530685,
video-2__f007804__t325.200,video-2,7804,325.2,data\frames\video-2\frame_001627.png,selected,563.0203482022532,
video-2__f007809__t325.400,video-2,7809,325.4,data\frames\video-2\frame_001628.png,selected,569.7602720753187,
video-2__f007813__t325.600,video-2,7813,325.6,data\frames\video-2\frame_001629.png,selected,587.9328260112231,
video-2__f007818__t325.800,video-2,7818,325.8,data\frames\video-2\frame_001630.png,selected,603.2711887330184,
video-2__f007823__t326.000,video-2,7823,326.0,data\frames\video-2\frame_001631.png,selected,602.012852680352,
video-2__f007828__t326.200,video-2,7828,326.2,data\frames\video-2\frame_001632.png,excluded_duplicate,604.2540098338583,video-2__f007823__t326.000
video-2__f007833__t326.400,video-2,7833,326.4,data\frames\video-2\frame_001633.png,selected,594.4111202226285,
video-2__f007837__t326.600,video-2,7837,326.6,data\frames\video-2\frame_001634.png,excluded_duplicate,602.316988616032,video-2__f007833__t326.400
video-2__f007842__t326.800,video-2,7842,326.8,data\frames\video-2\frame_001635.png,selected,587.8704255949937,
video-2__f007847__t327.000,video-2,7847,327.0,data\frames\video-2\frame_001636.png,selected,590.4739195851632,
video-2__f007852__t327.200,video-2,7852,327.2,data\frames\video-2\frame_001637.png,selected,599.5116014199125,
video-2__f007857__t327.400,video-2,7857,327.4,data\frames\video-2\frame_001638.png,selected,609.258148940579,
video-2__f007861__t327.600,video-2,7861,327.6,data\frames\video-2\frame_001639.png,selected,601.6010362290674,
video-2__f007866__t327.800,video-2,7866,327.8,data\frames\video-2\frame_001640.png,selected,603.8215604585906,
video-2__f007871__t328.000,video-2,7871,328.0,data\frames\video-2\frame_001641.png,selected,587.6253056989776,
video-2__f007876__t328.200,video-2,7876,328.2,data\frames\video-2\frame_001642.png,selected,587.6159980958903,
video-2__f007881__t328.400,video-2,7881,328.4,data\frames\video-2\frame_001643.png,selected,586.4213431293582,
video-2__f007885__t328.600,video-2,7885,328.6,data\frames\video-2\frame_001644.png,selected,607.5285903782019,
video-2__f007890__t328.800,video-2,7890,328.8,data\frames\video-2\frame_001645.png,selected,587.561232852669,
video-2__f007895__t329.000,video-2,7895,329.0,data\frames\video-2\frame_001646.png,selected,589.8706135527219,
video-2__f007900__t329.200,video-2,7900,329.2,data\frames\video-2\frame_001647.png,selected,595.6229464885905,
video-2__f007905__t329.400,video-2,7905,329.4,data\frames\video-2\frame_001648.png,selected,591.9093317120439,
video-2__f007909__t329.600,video-2,7909,329.6,data\frames\video-2\frame_001649.png,selected,581.5274681216681,
video-2__f007914__t329.800,video-2,7914,329.8,data\frames\video-2\frame_001650.png,selected,593.5818804633102,
video-2__f007919__t330.000,video-2,7919,330.0,data\frames\video-2\frame_001651.png,selected,593.2983880086722,
video-2__f007924__t330.200,video-2,7924,330.2,data\frames\video-2\frame_001652.png,selected,580.620466152413,
video-2__f007929__t330.400,video-2,7929,330.4,data\frames\video-2\frame_001653.png,selected,569.2734387115472,
video-2__f007933__t330.600,video-2,7933,330.6,data\frames\video-2\frame_001654.png,selected,563.2962983795155,
video-2__f007938__t330.800,video-2,7938,330.8,data\frames\video-2\frame_001655.png,selected,556.6085392788144,
video-2__f007943__t331.000,video-2,7943,331.0,data\frames\video-2\frame_001656.png,selected,552.7748752522892,
video-2__f007948__t331.200,video-2,7948,331.2,data\frames\video-2\frame_001657.png,selected,567.9648268520373,
video-2__f007953__t331.400,video-2,7953,331.4,data\frames\video-2\frame_001658.png,selected,548.9050589444828,
video-2__f007957__t331.600,video-2,7957,331.6,data\frames\video-2\frame_001659.png,selected,580.1902608251498,
video-2__f007962__t331.800,video-2,7962,331.8,data\frames\video-2\frame_001660.png,selected,560.9815442127486,
video-2__f007967__t332.000,video-2,7967,332.0,data\frames\video-2\frame_001661.png,selected,568.4029310378303,
video-2__f007972__t332.200,video-2,7972,332.2,data\frames\video-2\frame_001662.png,selected,551.1599429829253,
video-2__f007977__t332.400,video-2,7977,332.4,data\frames\video-2\frame_001663.png,selected,548.1277931001451,
video-2__f007981__t332.600,video-2,7981,332.6,data\frames\video-2\frame_001664.png,selected,575.623993943089,
video-2__f007986__t332.800,video-2,7986,332.8,data\frames\video-2\frame_001665.png,selected,484.79611551977786,
video-2__f007991__t333.000,video-2,7991,333.0,data\frames\video-2\frame_001666.png,excluded_duplicate,468.1084155119772,video-2__f007986__t332.800
video-2__f007996__t333.200,video-2,7996,333.2,data\frames\video-2\frame_001667.png,selected,458.6113529440797,
video-2__f008001__t333.400,video-2,8001,333.4,data\frames\video-2\frame_001668.png,selected,639.9766283651561,
video-2__f008005__t333.600,video-2,8005,333.6,data\frames\video-2\frame_001669.png,selected,640.8490535910759,
video-2__f008010__t333.800,video-2,8010,333.8,data\frames\video-2\frame_001670.png,selected,634.7556582004477,
video-2__f008015__t334.000,video-2,8015,334.0,data\frames\video-2\frame_001671.png,selected,613.9150117810493,
video-2__f008020__t334.200,video-2,8020,334.2,data\frames\video-2\frame_001672.png,selected,652.5494299876837,
video-2__f008025__t334.400,video-2,8025,334.4,data\frames\video-2\frame_001673.png,selected,566.8981167519073,
video-2__f008029__t334.600,video-2,8029,334.6,data\frames\video-2\frame_001674.png,selected,566.3834702350016,
video-2__f008034__t334.800,video-2,8034,334.8,data\frames\video-2\frame_001675.png,selected,571.4409913916923,
video-2__f008039__t335.000,video-2,8039,335.0,data\frames\video-2\frame_001676.png,selected,565.7817782112111,
video-2__f008044__t335.200,video-2,8044,335.2,data\frames\video-2\frame_001677.png,selected,567.7210617035995,
video-2__f008049__t335.400,video-2,8049,335.4,data\frames\video-2\frame_001678.png,selected,565.8893717277198,
video-2__f008053__t335.600,video-2,8053,335.6,data\frames\video-2\frame_001679.png,selected,530.0015083131507,
video-2__f008058__t335.800,video-2,8058,335.8,data\frames\video-2\frame_001680.png,selected,542.47939723215,
video-2__f008063__t336.000,video-2,8063,336.0,data\frames\video-2\frame_001681.png,selected,517.8993344879077,
video-2__f008068__t336.200,video-2,8068,336.2,data\frames\video-2\frame_001682.png,selected,525.3137126673519,
video-2__f008073__t336.400,video-2,8073,336.4,data\frames\video-2\frame_001683.png,selected,569.551224478233,
video-2__f008077__t336.600,video-2,8077,336.6,data\frames\video-2\frame_001684.png,selected,581.4149713979828,
video-2__f008082__t336.800,video-2,8082,336.8,data\frames\video-2\frame_001685.png,selected,554.6066413300548,
video-2__f008087__t337.000,video-2,8087,337.0,data\frames\video-2\frame_001686.png,selected,522.9361557693761,
video-2__f008092__t337.200,video-2,8092,337.2,data\frames\video-2\frame_001687.png,selected,533.4618326821078,
video-2__f008097__t337.400,video-2,8097,337.4,data\frames\video-2\frame_001688.png,selected,555.0178811350999,
video-2__f008101__t337.600,video-2,8101,337.6,data\frames\video-2\frame_001689.png,selected,560.835055878133,
video-2__f008106__t337.800,video-2,8106,337.8,data\frames\video-2\frame_001690.png,selected,566.0661146209839,
video-2__f008111__t338.000,video-2,8111,338.0,data\frames\video-2\frame_001691.png,selected,591.6697904831374,
video-2__f008116__t338.200,video-2,8116,338.2,data\frames\video-2\frame_001692.png,selected,621.6660656838874,
video-2__f008121__t338.400,video-2,8121,338.4,data\frames\video-2\frame_001693.png,selected,634.113034883399,
video-2__f008125__t338.600,video-2,8125,338.6,data\frames\video-2\frame_001694.png,selected,646.082092066192,
video-2__f008130__t338.800,video-2,8130,338.8,data\frames\video-2\frame_001695.png,selected,646.1329859951396,
video-2__f008135__t339.000,video-2,8135,339.0,data\frames\video-2\frame_001696.png,selected,641.646452885351,
video-2__f008140__t339.200,video-2,8140,339.2,data\frames\video-2\frame_001697.png,selected,627.5808135403067,
video-2__f008145__t339.400,video-2,8145,339.4,data\frames\video-2\frame_001698.png,selected,622.5715531503988,
video-2__f008149__t339.600,video-2,8149,339.6,data\frames\video-2\frame_001699.png,selected,619.7798868115577,
video-2__f008154__t339.800,video-2,8154,339.8,data\frames\video-2\frame_001700.png,excluded_duplicate,634.1851115180755,video-2__f008149__t339.600
video-2__f008159__t340.000,video-2,8159,340.0,data\frames\video-2\frame_001701.png,selected,626.5118445168583,
video-2__f008164__t340.200,video-2,8164,340.2,data\frames\video-2\frame_001702.png,selected,620.0809043202503,
video-2__f008169__t340.400,video-2,8169,340.4,data\frames\video-2\frame_001703.png,selected,613.2850581396049,
video-2__f008173__t340.600,video-2,8173,340.6,data\frames\video-2\frame_001704.png,selected,605.686480174416,
video-2__f008178__t340.800,video-2,8178,340.8,data\frames\video-2\frame_001705.png,selected,622.5331820502969,
video-2__f008183__t341.000,video-2,8183,341.0,data\frames\video-2\frame_001706.png,selected,601.6405234837237,
video-2__f008188__t341.200,video-2,8188,341.2,data\frames\video-2\frame_001707.png,selected,584.063814987325,
video-2__f008193__t341.400,video-2,8193,341.4,data\frames\video-2\frame_001708.png,selected,604.3892546743155,
video-2__f008197__t341.600,video-2,8197,341.6,data\frames\video-2\frame_001709.png,selected,586.6447789731125,
video-2__f008202__t341.800,video-2,8202,341.8,data\frames\video-2\frame_001710.png,selected,456.2989246696234,
video-2__f008207__t342.000,video-2,8207,342.0,data\frames\video-2\frame_001711.png,selected,465.7254176918003,
video-2__f008212__t342.200,video-2,8212,342.2,data\frames\video-2\frame_001712.png,selected,553.062283548308,
video-2__f008217__t342.400,video-2,8217,342.4,data\frames\video-2\frame_001713.png,selected,563.8853337100627,
video-2__f008221__t342.600,video-2,8221,342.6,data\frames\video-2\frame_001714.png,selected,622.1216846435434,
video-2__f008226__t342.800,video-2,8226,342.8,data\frames\video-2\frame_001715.png,selected,529.3891025500166,
video-2__f008231__t343.000,video-2,8231,343.0,data\frames\video-2\frame_001716.png,selected,437.1876308057043,
video-2__f008236__t343.200,video-2,8236,343.2,data\frames\video-2\frame_001717.png,selected,571.8181348376343,
video-2__f008241__t343.400,video-2,8241,343.4,data\frames\video-2\frame_001718.png,selected,449.02402451593014,
video-2__f008245__t343.600,video-2,8245,343.6,data\frames\video-2\frame_001719.png,selected,193.2312248457729,
video-2__f008250__t343.800,video-2,8250,343.8,data\frames\video-2\frame_001720.png,selected,240.7643264196813,
video-2__f008255__t344.000,video-2,8255,344.0,data\frames\video-2\frame_001721.png,selected,354.187364116817,
video-2__f008260__t344.200,video-2,8260,344.2,data\frames\video-2\frame_001722.png,selected,366.2367078328942,
video-2__f008265__t344.400,video-2,8265,344.4,data\frames\video-2\frame_001723.png,selected,360.1474765435689,
video-2__f008269__t344.600,video-2,8269,344.6,data\frames\video-2\frame_001724.png,selected,380.6772454748919,
video-2__f008274__t344.800,video-2,8274,344.8,data\frames\video-2\frame_001725.png,selected,370.59083794181544,
video-2__f008279__t345.000,video-2,8279,345.0,data\frames\video-2\frame_001726.png,selected,208.34128130144543,
video-2__f008284__t345.200,video-2,8284,345.2,data\frames\video-2\frame_001727.png,selected,227.4673082534178,
video-2__f008289__t345.400,video-2,8289,345.4,data\frames\video-2\frame_001728.png,selected,281.3556245686371,
video-2__f008293__t345.600,video-2,8293,345.6,data\frames\video-2\frame_001729.png,selected,281.39690253175337,
video-2__f008298__t345.800,video-2,8298,345.8,data\frames\video-2\frame_001730.png,selected,304.5375312404868,
video-2__f008303__t346.000,video-2,8303,346.0,data\frames\video-2\frame_001731.png,selected,341.7758123344845,
video-2__f008308__t346.200,video-2,8308,346.2,data\frames\video-2\frame_001732.png,selected,354.89410931074326,
video-2__f008313__t346.400,video-2,8313,346.4,data\frames\video-2\frame_001733.png,selected,231.75540901039852,
video-2__f008317__t346.600,video-2,8317,346.6,data\frames\video-2\frame_001734.png,selected,455.7007501736099,
video-2__f008322__t346.800,video-2,8322,346.8,data\frames\video-2\frame_001735.png,selected,298.19887180750567,
video-2__f008327__t347.000,video-2,8327,347.0,data\frames\video-2\frame_001736.png,selected,351.0166581956969,
video-2__f008332__t347.200,video-2,8332,347.2,data\frames\video-2\frame_001737.png,selected,360.1460847317437,
video-2__f008337__t347.400,video-2,8337,347.4,data\frames\video-2\frame_001738.png,selected,288.68166096710866,
video-2__f008341__t347.600,video-2,8341,347.6,data\frames\video-2\frame_001739.png,selected,286.16317948864565,
video-2__f008346__t347.800,video-2,8346,347.8,data\frames\video-2\frame_001740.png,selected,272.8612920943602,
video-2__f008351__t348.000,video-2,8351,348.0,data\frames\video-2\frame_001741.png,selected,272.62040327489376,
video-2__f008356__t348.200,video-2,8356,348.2,data\frames\video-2\frame_001742.png,selected,385.71676966713534,
video-2__f008361__t348.400,video-2,8361,348.4,data\frames\video-2\frame_001743.png,selected,279.45327423232385,
video-2__f008365__t348.600,video-2,8365,348.6,data\frames\video-2\frame_001744.png,selected,311.16953457721775,
video-2__f008370__t348.800,video-2,8370,348.8,data\frames\video-2\frame_001745.png,selected,367.1828714244436,
video-2__f008375__t349.000,video-2,8375,349.0,data\frames\video-2\frame_001746.png,selected,317.26152060755794,
video-2__f008380__t349.200,video-2,8380,349.2,data\frames\video-2\frame_001747.png,selected,388.99685913982034,
video-2__f008385__t349.400,video-2,8385,349.4,data\frames\video-2\frame_001748.png,selected,333.45458848314524,
video-2__f008389__t349.600,video-2,8389,349.6,data\frames\video-2\frame_001749.png,selected,348.4998858591289,
video-2__f008394__t349.800,video-2,8394,349.8,data\frames\video-2\frame_001750.png,selected,328.54502487605737,
video-2__f008399__t350.000,video-2,8399,350.0,data\frames\video-2\frame_001751.png,selected,396.0350186022712,
video-2__f008404__t350.200,video-2,8404,350.2,data\frames\video-2\frame_001752.png,selected,539.690734308029,
video-2__f008409__t350.400,video-2,8409,350.4,data\frames\video-2\frame_001753.png,selected,511.40457607125063,
video-2__f008413__t350.600,video-2,8413,350.6,data\frames\video-2\frame_001754.png,selected,476.95872096878327,
video-2__f008418__t350.800,video-2,8418,350.8,data\frames\video-2\frame_001755.png,selected,436.84315956075807,
video-2__f008423__t351.000,video-2,8423,351.0,data\frames\video-2\frame_001756.png,selected,450.4581565310557,
video-2__f008428__t351.200,video-2,8428,351.2,data\frames\video-2\frame_001757.png,excluded_duplicate,444.48459585171975,video-2__f008423__t351.000
video-2__f008433__t351.400,video-2,8433,351.4,data\frames\video-2\frame_001758.png,selected,443.72881077059805,
video-2__f008437__t351.600,video-2,8437,351.6,data\frames\video-2\frame_001759.png,excluded_duplicate,439.2746886471171,video-2__f008433__t351.400
video-2__f008442__t351.800,video-2,8442,351.8,data\frames\video-2\frame_001760.png,excluded_duplicate,438.52919405694166,video-2__f008433__t351.400
video-2__f008447__t352.000,video-2,8447,352.0,data\frames\video-2\frame_001761.png,selected,458.2159964707163,
video-2__f008452__t352.200,video-2,8452,352.2,data\frames\video-2\frame_001762.png,selected,459.0017917590377,
video-2__f008457__t352.400,video-2,8457,352.4,data\frames\video-2\frame_001763.png,excluded_duplicate,458.31146643223406,video-2__f008452__t352.200
video-2__f008461__t352.600,video-2,8461,352.6,data\frames\video-2\frame_001764.png,excluded_duplicate,445.56681389278833,video-2__f008452__t352.200
video-2__f008466__t352.800,video-2,8466,352.8,data\frames\video-2\frame_001765.png,excluded_duplicate,434.44690025515024,video-2__f008452__t352.200
video-2__f008471__t353.000,video-2,8471,353.0,data\frames\video-2\frame_001766.png,selected,446.8044364385675,
video-2__f008476__t353.200,video-2,8476,353.2,data\frames\video-2\frame_001767.png,selected,556.8207188608745,
video-2__f008481__t353.400,video-2,8481,353.4,data\frames\video-2\frame_001768.png,selected,568.2838820351494,
video-2__f008485__t353.600,video-2,8485,353.6,data\frames\video-2\frame_001769.png,selected,503.6640337694114,
video-2__f008490__t353.800,video-2,8490,353.8,data\frames\video-2\frame_001770.png,selected,517.908921689163,
video-2__f008495__t354.000,video-2,8495,354.0,data\frames\video-2\frame_001771.png,selected,525.7689073039794,
video-2__f008500__t354.200,video-2,8500,354.2,data\frames\video-2\frame_001772.png,selected,521.586041977376,
video-2__f008505__t354.400,video-2,8505,354.4,data\frames\video-2\frame_001773.png,selected,519.0887644684149,
video-2__f008509__t354.600,video-2,8509,354.6,data\frames\video-2\frame_001774.png,selected,524.3033059003452,
video-2__f008514__t354.800,video-2,8514,354.8,data\frames\video-2\frame_001775.png,selected,542.9791447019411,
video-2__f008519__t355.000,video-2,8519,355.0,data\frames\video-2\frame_001776.png,selected,550.2378886337909,
video-2__f008524__t355.200,video-2,8524,355.2,data\frames\video-2\frame_001777.png,selected,536.3009084241902,
video-2__f008529__t355.400,video-2,8529,355.4,data\frames\video-2\frame_001778.png,selected,537.6518931447723,
video-2__f008533__t355.600,video-2,8533,355.6,data\frames\video-2\frame_001779.png,selected,573.4719919591314,
video-2__f008538__t355.800,video-2,8538,355.8,data\frames\video-2\frame_001780.png,selected,567.3904525604053,
video-2__f008543__t356.000,video-2,8543,356.0,data\frames\video-2\frame_001781.png,selected,548.2484701761034,
video-2__f008548__t356.200,video-2,8548,356.2,data\frames\video-2\frame_001782.png,selected,550.6979067838854,
video-2__f008553__t356.400,video-2,8553,356.4,data\frames\video-2\frame_001783.png,selected,552.7830589611865,
video-2__f008557__t356.600,video-2,8557,356.6,data\frames\video-2\frame_001784.png,selected,556.4435612106305,
video-2__f008562__t356.800,video-2,8562,356.8,data\frames\video-2\frame_001785.png,selected,553.8741250920718,
video-2__f008567__t357.000,video-2,8567,357.0,data\frames\video-2\frame_001786.png,selected,534.2566083315991,
